METRIC	AVERAGE	STD_DEV	N_RUNS
dev_gsd_mbert_orig_acc_epoch1	0.976366081936894	0.0010628652164883451	5
dev_gsd_mbert_orig_f1_epoch1	0.8719968201972547	0.003911242465144226	5
dev_rpic_mbert_orig_acc_epoch1	0.734968338526485	0.003565237829502511	5
dev_rpic_mbert_orig_f1_epoch1	0.5077985604904958	0.0020183902039897584	5
dev_gsd_mbert_orig_acc_epoch2	0.976898503614863	0.004947852938572213	5
dev_gsd_mbert_orig_f1_epoch2	0.8860323211413437	0.003297313473881668	5
dev_rpic_mbert_orig_acc_epoch2	0.735129158709418	0.003880047299893789	5
dev_rpic_mbert_orig_f1_epoch2	0.5136152306067527	0.008621484100451719	5
dev_f1_epoch	0.6948607331089616	0.18430310089813276	20
dev_acc_epoch	0.855840520696915	0.12084715562942797	20
