METRIC	AVERAGE	STD_DEV	N_RUNS
dev_f1_epoch	0.7956436384114258	0.12252369102724221	20
dev_acc_epoch	0.8756819390983848	0.09961456024534888	19
dev_hdt_mbert_orig_acc_epoch1	0.9803935451696516	0.00018791980793156897	5
dev_hdt_mbert_orig_f1_epoch1	0.91028612031545	0.00046516721372378596	5
dev_noah_mbert_orig_acc_epoch1	0.784451587336533	0.004893278364289889	5
dev_noah_mbert_orig_f1_epoch1	0.6718728627836446	0.0037512544818362878	5
dev_hdt_mbert_orig_acc_epoch2	0.980839300336779	0.00016168474332879383	5
dev_hdt_mbert_orig_f1_epoch2	0.9252452576480303	0.01443149900312854	5
dev_noah_mbert_orig_acc_epoch2	0.7780564484170667	0.0038829371909860307	5
dev_noah_mbert_orig_f1_epoch2	0.6751703128985783	0.007290923951290008	5
