METRIC	AVERAGE	STD_DEV	N_RUNS
dev_gsd_mbert_orig_acc_epoch1	0.9704253768985037	0.0009405777737969767	5
dev_gsd_mbert_orig_f1_epoch1	0.8578212256135748	0.004346130362252005	5
dev_rpic_mbert_orig_acc_epoch1	0.7378429992964117	0.004189531675454825	5
dev_rpic_mbert_orig_f1_epoch1	0.5121031239186957	0.0026542230225772667	5
dev_gsd_mbert_orig_acc_epoch2	0.9756206915877375	0.0008286234188545107	5
dev_gsd_mbert_orig_f1_epoch2	0.8807418510051921	0.001632713405186606	5
dev_rpic_mbert_orig_acc_epoch2	0.734867825912152	0.0023541419011434022	5
dev_rpic_mbert_orig_f1_epoch2	0.5114748264169673	0.0018615889301868882	5
dev_f1_epoch	0.6905352567386075	0.17895241869694795	20
dev_acc_epoch	0.8546892234237011	0.11837878829307535	20
