METRIC	AVERAGE	STD_DEV	N_RUNS
dev_gsd_xlmr_orig_acc_epoch1	0.9574724566174202	0.0031327891104143855	5
dev_gsd_xlmr_orig_f1_epoch1	0.8154310491294886	0.021700100895258503	5
dev_rpic_xlmr_orig_acc_epoch1	0.7527791737863102	0.002071242838056678	5
dev_rpic_xlmr_orig_f1_epoch1	0.5549569058421302	0.0022627733522288867	5
dev_gsd_xlmr_orig_acc_epoch2	0.9675983291749601	0.0022569284324725474	5
dev_gsd_xlmr_orig_f1_epoch2	0.8659143444059619	0.004627070840340991	5
dev_rpic_xlmr_orig_acc_epoch2	0.754588400844306	0.001269168287680335	5
dev_rpic_xlmr_orig_f1_epoch2	0.5250875535503592	0.0010550375410307655	5
dev_acc_epoch	0.8581095901057492	0.10451400071414846	20
dev_f1_epoch	0.6903474632319848	0.1521591366097783	20
