METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nno_xlmr_orig_acc_epoch1	0.9513344	0.0013442133164047836	5
dev_ndt-nno_xlmr_orig_f1_epoch1	0.7767992058657539	0.0011508317171345893	5
dev_lia-west_xlmr_orig_acc_epoch1	0.5954173250969689	0.004991886962872919	5
dev_lia-west_xlmr_orig_f1_epoch1	0.5205619920244207	0.008158970308984171	5
dev_ndt-nno_xlmr_orig_acc_epoch2	0.9620864000000001	0.000517727959453615	5
dev_ndt-nno_xlmr_orig_f1_epoch2	0.8440916188551997	0.0013587377071678979	5
dev_lia-west_xlmr_orig_acc_epoch2	0.6149834793851457	0.00918098568149408	5
dev_lia-west_xlmr_orig_f1_epoch2	0.565924695609376	0.013283903057461981	5
dev_acc_epoch	0.7809554011205286	0.17601120905962223	20
dev_f1_epoch	0.6768443780886877	0.136872357284029	20
