METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epoch	0.12616369138863295	0.009812189176816064	20
dev_f1_epoch	0.05093698017438105	0.0010486341395597868	20
dev_tdt_finbert_orig_acc_epoch1	0.9680390865173474	0.0006973405581115858	5
dev_tdt_finbert_orig_f1_epoch1	0.806813515564647	0.018766647934702424	5
dev_murre-SAV_finbert_orig_acc_epoch1	0.7469008211515159	0.011607594862067867	5
dev_murre-SAV_finbert_orig_f1_epoch1	0.5502465499719511	0.003909133233080506	5
dev_tdt_finbert_orig_acc_epoch2	0.9777997364953886	0.0006638654570852496	5
dev_tdt_finbert_orig_f1_epoch2	0.9047828405858533	0.0073330528532061685	5
dev_murre-SAV_finbert_orig_acc_epoch2	0.7768393537687668	0.008243996501924856	5
dev_murre-SAV_finbert_orig_f1_epoch2	0.5874406628572807	0.004374200252489607	5
dev_acc_epochn	0.8673947494832545	0.10634993762340432	20
dev_f1_epochn	0.7123208922449329	0.14855470139437915	20
