METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epoch	0.49482437687421044	0.4124797154952946	40
dev_f1_epoch	0.37926763353056125	0.3355254773275132	40
dev_tdt_xlmr_orig_acc_epoch1	0.9656265532666926	0.0012712350818025286	5
dev_tdt_xlmr_orig_f1_epoch1	0.7684359839259255	0.002425497712688317	5
dev_murre-SAV_xlmr_orig_acc_epoch1	0.8344628991618244	0.00548675235919089	5
dev_murre-SAV_xlmr_orig_f1_epoch1	0.6082732950514858	0.02205848701753051	5
dev_tdt_xlmr_orig_acc_epoch2	0.974628596675319	0.0007205834839697304	5
dev_tdt_xlmr_orig_f1_epoch2	0.8405271654236526	0.016389868607089804	5
dev_murre-SAV_xlmr_orig_acc_epoch2	0.8437908160641744	0.0028767861304837138	5
dev_murre-SAV_xlmr_orig_f1_epoch2	0.6105754169217528	0.007156276293724068	5
