METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epoch	0.8837962860461406	0.09299976854263775	19
dev_f1_epoch	0.7963412613348451	0.1076070424494595	20
dev_hdt_gbert_orig_acc_epoch1	0.9699804828193399	0.0003223539041209084	5
dev_hdt_gbert_orig_f1_epoch1	0.8986721216126133	0.0004911808601483086	5
dev_noah_gbert_orig_acc_epoch1	0.7873429313608946	0.002284057362060066	5
dev_noah_gbert_orig_f1_epoch1	0.685093458590498	0.0028112457383591117	5
dev_hdt_gbert_orig_acc_epoch2	0.9739990518467438	0.0008090597584041406	5
dev_hdt_gbert_orig_f1_epoch2	0.9087019757859828	0.006642400743690952	5
dev_noah_gbert_orig_acc_epoch2	0.7844934618940695	0.0027089565432929503	5
dev_noah_gbert_orig_f1_epoch2	0.6928974893502872	0.009571509546771764	5
