METRIC	AVERAGE	STD_DEV	N_RUNS
dev_AnCora-SPA_beto_orig_acc_epoch1	0.853711460043914	0.012380105161203251	5
dev_AnCora-SPA_beto_orig_f1_epoch1	0.7045869145068712	0.012937292607703026	5
dev_rpic_beto_orig_acc_epoch1	0.4965122122826415	0.0067244065802432845	5
dev_rpic_beto_orig_f1_epoch1	0.32051052734662505	0.012676659146037519	5
dev_AnCora-SPA_beto_orig_acc_epoch2	0.8868830378065207	0.009178399082530691	5
dev_AnCora-SPA_beto_orig_f1_epoch2	0.7355640806430402	0.010566322252455601	5
dev_rpic_beto_orig_acc_epoch2	0.4834656749422052	0.008257464552875127	5
dev_rpic_beto_orig_f1_epoch2	0.30274485975413273	0.012670759028541667	5
dev_acc_epoch	0.6901612608279588	0.19056216565166786	19
dev_f1_epoch	0.5158515955626672	0.20498016795737875	20
