dev_f1_epoch	0.8932819517341963
dev_f1_epoch	0.8935941399582015
dev_f1_epoch	0.8951947908163448
dev_acc_epoch	0.9682430227618349
dev_acc_epoch	0.9742090000677253
dev_acc_epoch	0.96651295091152
dev_f1_epoch	0.9026349542362566
dev_f1_epoch	0.9030110705603163
dev_acc_epoch	0.9744614304800487
dev_acc_epoch	0.9679197886972744
dev_f1_epoch	0.9012535734417781
dev_f1_epoch	0.8941859983860831
dev_acc_epoch	0.9735225124829917
dev_acc_epoch	0.9672486932108533
dev_f1_epoch	0.8927013969767228
dev_acc_epoch	0.9738950012621521
dev_f1_epoch	0.9019325749485945
dev_acc_epoch	0.9665468135278074
dev_f1_epoch	0.9019015737997038
dev_acc_epoch	0.9747508019283221
