N_RUNS	EPOCH	F1 (TEST)	STDEV (F1 TEST)	ACC (TEST)	STDEV (ACC TEST)	F1 (VAL)	STDEV (F1 VAL)	ACC (VAL)	STDEV (ACC VAL)
noah
---------------------
5	1	0.5162382416040716	0.007755339357514481	0.6355949201179613	0.009598712551624467	-	-	-	-
5	2	0.5246679524088176	0.006142270163786689	0.6272621659997417	0.005728972027341912	-	-	-	-

hdt
---------------------
5	1	-	-	-	-	0.911747141367193	0.006665994223561214	0.9772115890892431	0.00015244968178665586
5	2	-	-	-	-	0.9562066045555444	0.009069821618594258	0.9785231227904623	6.968752026366304e-05

lsdc
---------------------
5	1	0.3130802112552905	0.025100732781910023	0.4410229088971763	0.019032169258830983	-	-	-	-
5	2	0.31664847959243475	0.01382239035594936	0.43239211507725095	0.013964543356765816	-	-	-	-

uzh
---------------------
5	1	0.5021968944762408	0.005992577984542177	0.5800138792505204	0.012956114953632176	-	-	-	-
5	2	0.48322245561828525	0.01608510838134461	0.5690492713393477	0.007614638014903637	-	-	-	-

