METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epoch	0.7748317268930727	0.17890966119683516	29
dev_f1_epoch	0.6191716695813029	0.23237740559207917	30
dev_padt_xlmr_orig_acc_epoch1	0.9549370695796723	0.0011730891809586914	5
dev_padt_xlmr_orig_f1_epoch1	0.8313710765176816	0.0014430086606774216	5
dev_dar-egy_xlmr_orig_acc_epoch1	0.6047182713347921	0.0026605646091162343	5
dev_dar-egy_xlmr_orig_f1_epoch1	0.38237304559338614	0.006991775706612558	5
dev_padt_xlmr_orig_acc_epoch2	0.9611826169555926	0.001624053383668486	5
dev_padt_xlmr_orig_f1_epoch2	0.8586594518439343	0.0009155337845983206	5
dev_dar-egy_xlmr_orig_acc_epoch2	0.6104759299781182	0.01526141782419522	5
dev_dar-egy_xlmr_orig_f1_epoch2	0.39227768444931693	0.005649938643781749	5
dev_padt_xlmr_orig_acc_epoch3	0.9620422702445974	0.0006549442574566985	5
dev_padt_xlmr_orig_f1_epoch3	0.863783589038879	0.003441242481351773	5
dev_dar-egy_xlmr_orig_acc_epoch3	0.5916438730853392	0.012951276806356644	5
dev_dar-egy_xlmr_orig_f1_epoch3	0.3865651700446205	0.004663977037412664	5
