METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epoch	0.8752179899725459	0.09997027292399879	30
dev_f1_epoch	0.7093027800886331	0.14782701387285144	30
dev_tdt_xlmr_orig_acc_epoch1	0.9707501287406306	0.0010804369401542402	5
dev_tdt_xlmr_orig_f1_epoch1	0.7830446133394398	0.007577520707963475	5
dev_murre-SAV_xlmr_orig_acc_epoch1	0.7720101076224969	0.009533621585568612	5
dev_murre-SAV_xlmr_orig_f1_epoch1	0.5536636689092846	0.006815507505138285	5
dev_tdt_xlmr_orig_acc_epoch2	0.976386107455513	0.0010870828711598665	5
dev_tdt_xlmr_orig_f1_epoch2	0.8717216323284912	0.006555244856267067	5
dev_murre-SAV_xlmr_orig_acc_epoch2	0.7766420976668014	0.007021043967345913	5
dev_murre-SAV_xlmr_orig_f1_epoch2	0.5724877789580722	0.007342474150255486	5
dev_tdt_xlmr_orig_acc_epoch3	0.9779023859930195	0.0003219501034876641	5
dev_tdt_xlmr_orig_f1_epoch3	0.9025069326214963	0.008698989912473766	5
dev_murre-SAV_xlmr_orig_acc_epoch3	0.7776171123568143	0.004607332621735111	5
dev_murre-SAV_xlmr_orig_f1_epoch3	0.5723920543750138	0.0029189492896505237	5
