METRIC	AVERAGE	STD_DEV	N_RUNS
test.noah.dbmdz-uncased.orig.60.upos_acc_epoch1	0.48310091138684524	0.003985339841872676	5
test.noah.dbmdz-uncased.orig.60.upos_f1_epoch1	0.43206824518420167	0.006664706750237379	5
test.lsdc.dbmdz-uncased.orig.60.upos_acc_epoch1	0.1761248852157943	0.002106032128774976	5
test.lsdc.dbmdz-uncased.orig.60.upos_f1_epoch1	0.14344361546667972	0.008349410307811616	5
test.uzh.dbmdz-uncased.orig.60.upos_acc_epoch1	0.40083102493074796	0.00823371963861598	5
test.uzh.dbmdz-uncased.orig.60.upos_f1_epoch1	0.4124845748072385	0.008798472670464635	5
test.noah.dbmdz-uncased.orig.60.upos_acc_epoch2	0.45781816185351937	0.02045979639137828	5
test.noah.dbmdz-uncased.orig.60.upos_f1_epoch2	0.4345543216015578	0.010873228126950239	5
test.lsdc.dbmdz-uncased.orig.60.upos_acc_epoch2	0.17401285583103765	0.006987332370889546	5
test.lsdc.dbmdz-uncased.orig.60.upos_f1_epoch2	0.14882572345067716	0.006876776402218912	5
test.uzh.dbmdz-uncased.orig.60.upos_acc_epoch2	0.37132963988919665	0.02130174093687248	5
test.uzh.dbmdz-uncased.orig.60.upos_f1_epoch2	0.3870881944813352	0.010638718729036647	5
