METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epoch	0.885452058551493	0.09568667185300361	20
dev_f1_epoch	0.8081353389400666	0.11917148509964176	20
dev_hdt_xlmr_orig_acc_epoch1	0.9808910177871087	0.00025731316532409643	5
dev_hdt_xlmr_orig_f1_epoch1	0.9114368605476646	0.0004444705768259518	5
dev_noah_xlmr_orig_acc_epoch1	0.7892048506838336	0.004538564310192665	5
dev_noah_xlmr_orig_f1_epoch1	0.6772303191713361	0.0055668918940685345	5
dev_hdt_xlmr_orig_acc_epoch2	0.9812745888770541	0.0002461072821946694	5
dev_hdt_xlmr_orig_f1_epoch2	0.9413290931580887	0.003169257174670981	5
dev_noah_xlmr_orig_acc_epoch2	0.7904377768579757	0.004608723286805715	5
dev_noah_xlmr_orig_f1_epoch2	0.702545082883177	0.008302560386790921	5
