METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nno_norbert_orig_acc_epoch1	0.9617279999999999	0.0011090666346076578	5
dev_ndt-nno_norbert_orig_f1_epoch1	0.8393361075721664	0.0012390854241020456	5
dev_lia-west_norbert_orig_acc_epoch1	0.6389024565436001	0.00335384165349984	5
dev_lia-west_norbert_orig_f1_epoch1	0.5883003612836418	0.005297241750810576	5
dev_ndt-nno_norbert_orig_acc_epoch2	0.9655488	0.0010399950769114244	5
dev_ndt-nno_norbert_orig_f1_epoch2	0.8607041102813067	0.0021743215450253195	5
dev_lia-west_norbert_orig_acc_epoch2	0.6428674041086051	0.004175716650526454	5
dev_lia-west_norbert_orig_f1_epoch2	0.598855726276718	0.007277875282422964	5
dev_acc_epochr	0.8022616651630512	0.16141248273398673	20
dev_f1_epochr	0.7217990763534583	0.12858249069882202	20
