METRIC	AVERAGE	STD_DEV	N_RUNS
dev_gsd_mbert_orig_acc_epoch1	0.9810401838255899	0.00023080491264894728	5
dev_gsd_mbert_orig_f1_epoch1	0.8885959373285827	0.0011507356210393891	5
dev_rpic_mbert_orig_acc_epoch1	0.7296411699668308	0.0036592113871610106	5
dev_rpic_mbert_orig_f1_epoch1	0.5030423508973972	0.0020724990760029225	5
dev_gsd_mbert_orig_acc_epoch2	0.9823460180462927	0.0006431688641123358	5
dev_gsd_mbert_orig_f1_epoch2	0.8961566772734322	0.0018136719898175623	5
dev_rpic_mbert_orig_acc_epoch2	0.7297818876268971	0.006746066432055362	5
dev_rpic_mbert_orig_f1_epoch2	0.5052836463866641	0.0043397149558854434	5
dev_f1_epoch	0.6982696529715191	0.19414453964367404	20
dev_acc_epoch	0.8621212743524437	0.12609886500402515	19
