METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nob_mbert_orig_acc_epoch1	0.9701542607308824	0.0021156679541664406	5
dev_ndt-nob_mbert_orig_f1_epoch1	0.872458054140121	0.005041669895550912	5
dev_lia-west_mbert_orig_acc_epoch1	0.5446774888665422	0.013081987352243049	5
dev_lia-west_mbert_orig_f1_epoch1	0.4794885905063658	0.021852852677968545	5
dev_ndt-nob_mbert_orig_acc_epoch2	0.9756317540627493	0.0014450587068073023	5
dev_ndt-nob_mbert_orig_f1_epoch2	0.893434335831745	0.0017644861928491043	5
dev_lia-west_mbert_orig_acc_epoch2	0.5589570464013791	0.00791439515838202	5
dev_lia-west_mbert_orig_f1_epoch2	0.5040203039691326	0.010126668706347996	5
dev_f1_epoch	0.687350321111841	0.1963164006278545	20
dev_acc_epoch	0.7510689791358599	0.21025134899182	19
