METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epocha	0.7716784642625824	0.15324046628764626	30
dev_f1_epocha	0.6266923810058453	0.20810241666013993	30
dev_padt_arabert_orig_acc_epoch1	0.9209218853310664	0.0011264977418141203	5
dev_padt_arabert_orig_f1_epoch1	0.8108484903929589	0.0190279363641571	5
dev_dar-egy_arabert_orig_acc_epoch1	0.644515306122449	0.010189547405752591	5
dev_dar-egy_arabert_orig_f1_epoch1	0.4254281602219675	0.0037743437466143965	5
dev_padt_arabert_orig_acc_epoch2	0.9258241239255691	0.0007759445962905184	5
dev_padt_arabert_orig_f1_epoch2	0.8354907982496502	0.0005019309356429304	5
dev_dar-egy_arabert_orig_acc_epoch2	0.6121492346938775	0.00493369630518849	5
dev_dar-egy_arabert_orig_f1_epoch2	0.41793736991026914	0.004428993215352781	5
dev_padt_arabert_orig_acc_epoch3	0.9260224804004912	0.0005734621417459472	5
dev_padt_arabert_orig_f1_epoch3	0.8561884639973638	0.004873281827386367	5
dev_dar-egy_arabert_orig_acc_epoch3	0.6006377551020409	0.0058265220259997655	5
dev_dar-egy_arabert_orig_f1_epoch3	0.4142610032628622	0.005294793934405704	5
