METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epochn	0.8715659085975042	0.10155407145701953	30
dev_f1_epochn	0.7240090663693586	0.16198633166554194	30
dev_tdt_finbert_orig_acc_epoch1	0.968564992293404	0.0008307311577777382	5
dev_tdt_finbert_orig_f1_epoch1	0.8295131312298603	0.005050521013393497	5
dev_murre-SAV_finbert_orig_acc_epoch1	0.7658535608828386	0.006770876248975403	5
dev_murre-SAV_finbert_orig_f1_epoch1	0.5545651385510213	0.003986598037756609	5
dev_tdt_finbert_orig_acc_epoch2	0.9737264356005216	0.0018811998577243506	5
dev_tdt_finbert_orig_f1_epoch2	0.897754359905648	0.009103791816843388	5
dev_murre-SAV_finbert_orig_acc_epoch2	0.7711786196887043	0.004653723027497949	5
dev_murre-SAV_finbert_orig_f1_epoch2	0.572622478961978	0.007726990668988387	5
dev_tdt_finbert_orig_acc_epoch3	0.9766430858001028	0.0006318418809378005	5
dev_tdt_finbert_orig_f1_epoch3	0.9227414616434368	0.008626748831245827	5
dev_murre-SAV_finbert_orig_acc_epoch3	0.7734287573194535	0.006068693718118613	5
dev_murre-SAV_finbert_orig_f1_epoch3	0.5668578279242062	0.006345708866284032	5
