METRIC	AVERAGE	STD_DEV	N_RUNS
dev_AnCora-SPA_beto_orig_acc_epoch1	0.9439895197151135	0.004866371818642229	5
dev_AnCora-SPA_beto_orig_f1_epoch1	0.798630220515166	0.0075074134093395814	5
dev_rpic_beto_orig_acc_epoch1	0.49245150266358434	0.01211310039075381	5
dev_rpic_beto_orig_f1_epoch1	0.3222425905031812	0.011736783861016963	5
dev_AnCora-SPA_beto_orig_acc_epoch2	0.959433178958245	0.004033732371935549	5
dev_AnCora-SPA_beto_orig_f1_epoch2	0.8199058374343806	0.0081808560206526	5
dev_rpic_beto_orig_acc_epoch2	0.48907427882199217	0.006847970960267787	5
dev_rpic_beto_orig_f1_epoch2	0.31620712307479176	0.009935826130066038	5
dev_f1_epoch	0.5642464428818801	0.2453296814363844	20
dev_acc_epoch	0.7331800717633944	0.2305552912326452	19
