METRIC	AVERAGE	STD_DEV	N_RUNS
dev_AnCora-SPA_mbert_orig_acc_epoch1	0.9857467190874356	0.0002036748321115157	5
dev_AnCora-SPA_mbert_orig_f1_epoch1	0.8607188623632783	0.003312972650187007	5
dev_rpic_mbert_orig_acc_epoch1	0.6998291285556337	0.0030504212309014032	5
dev_rpic_mbert_orig_f1_epoch1	0.5013477974752981	0.0039186758246036865	5
dev_AnCora-SPA_mbert_orig_acc_epoch2	0.9875925208114144	0.00045564018400770257	5
dev_AnCora-SPA_mbert_orig_f1_epoch2	0.9246052456877465	0.00559442421922438	5
dev_rpic_mbert_orig_acc_epoch2	0.6919690421147854	0.0062504300797299435	5
dev_rpic_mbert_orig_f1_epoch2	0.49984643060291684	0.008509653090853386	5
dev_f1_epoch	0.6966295840323098	0.19741252669916684	20
dev_acc_epoch	0.8487166681061217	0.14548515208096627	19
