METRIC	AVERAGE	STD_DEV	N_RUNS
dev_f1_epoch	0.7099488915247604	0.2281916794565728	30
dev_acc_epoch	0.7749202881848053	0.20145948368447902	30
dev_hdt_xlmr_orig_acc_epoch1	0.9756106169975911	0.00024802487862620934	5
dev_hdt_xlmr_orig_f1_epoch1	0.9143238423838186	0.009075712748010457	5
dev_noah_xlmr_orig_acc_epoch1	0.5742408717884879	0.027050209088705583	5
dev_noah_xlmr_orig_f1_epoch1	0.46287936527920337	0.016577123616398466	5
dev_hdt_xlmr_orig_acc_epoch2	0.9759515617909104	0.00047527802220036984	5
dev_hdt_xlmr_orig_f1_epoch2	0.937659632343306	0.006714544218756377	5
dev_noah_xlmr_orig_acc_epoch2	0.5704804221049707	0.017593381909913695	5
dev_noah_xlmr_orig_f1_epoch2	0.4892543395331893	0.017181814708937638	5
dev_hdt_xlmr_orig_acc_epoch3	0.975899586134136	0.00010953966905561462	5
dev_hdt_xlmr_orig_f1_epoch3	0.9597547314358618	0.00891572873856267	5
dev_noah_xlmr_orig_acc_epoch3	0.5773386702927347	0.01687480689117652	5
dev_noah_xlmr_orig_f1_epoch3	0.4958214381731829	0.005237722504291018	5
