METRIC	AVERAGE	STD_DEV	N_RUNS
dev_padt_xlmr_orig_acc_epoch1	0.9208601153005102	0.00381275826964197	5
dev_padt_xlmr_orig_f1_epoch1	0.6846111322100998	0.003646195807018358	5
dev_dar-egy_xlmr_orig_acc_epoch1	0.6342316688701313	0.004706601981702565	5
dev_dar-egy_xlmr_orig_f1_epoch1	0.3721406726048877	0.006457242141081951	5
dev_padt_xlmr_orig_acc_epoch2	0.9255847856338214	0.004853948615767008	5
dev_padt_xlmr_orig_f1_epoch2	0.711938881902222	0.004059836898719227	5
dev_dar-egy_xlmr_orig_acc_epoch2	0.6545510017288722	0.006653715928005696	5
dev_dar-egy_xlmr_orig_f1_epoch2	0.3861966998776323	0.005369086859555481	5
dev_f1_epoch	0.5387218466487104	0.16000104138432	20
dev_acc_epoch	0.7838068928833337	0.13970407265456383	20
