N_RUNS	EPOCH	F1 (TEST)	STDEV (F1 TEST)	ACC (TEST)	STDEV (ACC TEST)	F1 (VAL)	STDEV (F1 VAL)	ACC (VAL)	STDEV (ACC VAL)
hdt
---------------------
2	1	-	-	-	-	0.4667337331865751	0.44625380520390423	0.5959052358112271	0.38513511421308005
2	2	-	-	-	-	0.4652370576111393	0.4447571296284685	0.5962721668127166	0.3855020452145695

noah
---------------------
2	1	0.25625246738852675	0.23975828659060533	0.35291175353606463	0.18984985040617272	-	-	-	-
2	2	0.24810942921628443	0.23161524841836298	0.33333487712928056	0.17027297399938865	-	-	-	-

lsdc
---------------------
2	1	0.07948909664921416	0.06614714448373259	0.15815567674764502	0.03024293505205751	-	-	-	-
2	2	0.07159454240251367	0.05825259023703209	0.15146256817055032	0.023549826474962815	-	-	-	-

uzh
---------------------
2	1	0.2333842173741183	0.21912041369313673	0.2915512465373961	0.16274238227146814	-	-	-	-
2	2	0.21798560550825766	0.2037218018272761	0.26454293628808867	0.13573407202216067	-	-	-	-

