METRIC	AVERAGE	STD_DEV	N_RUNS
dev_acc_epoch	0.7453914948800863	0.21861123319806366	29
dev_f1_epoch	0.7294886872865782	0.22933957244444755	30
dev_hdt_gbert_orig_acc_epoch1	0.9701646746167875	0.00031020498119017773	5
dev_hdt_gbert_orig_f1_epoch1	0.9537077790722334	0.006870579714887588	5
dev_noah_gbert_orig_acc_epoch1	0.5606786080800368	0.0277454041817166	5
dev_noah_gbert_orig_f1_epoch1	0.5057252736823178	0.009869030696473808	5
dev_hdt_gbert_orig_acc_epoch2	0.9706514443774026	8.796560070476116e-05	5
dev_hdt_gbert_orig_f1_epoch2	0.9621747634331665	0.0053158614507885634	5
dev_noah_gbert_orig_acc_epoch2	0.5202724744307337	0.036425882928315154	5
dev_noah_gbert_orig_f1_epoch2	0.49799634351061445	0.030462138636766604	5
dev_hdt_gbert_orig_acc_epoch3	0.9697493158331243	0.00034592372361806417	5
dev_hdt_gbert_orig_f1_epoch3	0.9588830948881875	0.006277969867964487	5
dev_noah_gbert_orig_acc_epoch3	0.5258677190181797	0.025327509045894103	5
dev_noah_gbert_orig_f1_epoch3	0.49844486913295105	0.018994718430472013	5
