N_RUNS	EPOCH	F1 (TEST)	STDEV (F1 TEST)	ACC (TEST)	STDEV (ACC TEST)	F1 (VAL)	STDEV (F1 VAL)	ACC (VAL)	STDEV (ACC VAL)
hdt
---------------------
5	1	-	-	-	-	0.903946525154323	0.00044914022561948945	0.9748183543659857	0.0003026286235024647
5	2	-	-	-	-	0.9257517099632189	0.0098674244769537	0.9763894005255531	0.00013604861357153917

uzh
---------------------
5	1	0.5124180568058051	0.00822831709406546	0.57602787456446	0.007829726497665869	-	-	-	-
5	2	0.5164924714465358	0.011048944532355026	0.5803484320557492	0.012662233760260787	-	-	-	-

noah
---------------------
5	1	0.5189332790632583	0.004587719687862511	0.6404426498575184	0.004965430734009188	-	-	-	-
5	2	0.5321038701955765	0.008668265585319149	0.6412341029694596	0.008234214031196627	-	-	-	-

lsdc
---------------------
5	1	0.3628089209871407	0.009298664498961561	0.4582395087001023	0.015031081746544689	-	-	-	-
5	2	0.3640501665830504	0.014184343727237165	0.44257932446264076	0.016339517750507567	-	-	-	-

