METRIC	AVERAGE	STD_DEV	N_RUNS
dev_ndt-nno_norbert_orig_acc_epoch1	0.9758656	0.001032246792196514	5
dev_ndt-nno_norbert_orig_f1_epoch1	0.8662336440426488	0.005442162890105175	5
dev_lia-west_norbert_orig_acc_epoch1	0.6773452090216924	0.007583021785972664	5
dev_lia-west_norbert_orig_f1_epoch1	0.6284106409518182	0.0064757291159697914	5
dev_ndt-nno_norbert_orig_acc_epoch2	0.9797824	0.0005057215043875497	5
dev_ndt-nno_norbert_orig_f1_epoch2	0.889738826527714	0.0017761197649107253	5
dev_lia-west_norbert_orig_acc_epoch2	0.686927165637121	0.0035751967200809763	5
dev_lia-west_norbert_orig_f1_epoch2	0.6443959653580287	0.003240051181921693	5
dev_acc_epochr	0.8299800936647033	0.14794970911428287	20
dev_f1_epochr	0.7571947692200525	0.12129667136225704	20
