METRIC	AVERAGE	STD_DEV	N_RUNS
dev_f1_epocha	0.6126546633120972	0.20126609441992988	30
dev_acc_epocha	0.7596047969520765	0.1576375183618234	29
dev_padt_arabert_orig_acc_epoch1	0.9183243600642298	0.0009664275804918036	5
dev_padt_arabert_orig_f1_epoch1	0.763354489100582	0.020613373459724447	5
dev_dar-egy_arabert_orig_acc_epoch1	0.6316326530612245	0.011560729592783548	5
dev_dar-egy_arabert_orig_f1_epoch1	0.41634714455177646	0.005566126846342824	5
dev_padt_arabert_orig_acc_epoch2	0.9239066780013223	0.0007228466301731984	5
dev_padt_arabert_orig_f1_epoch2	0.833388490953042	0.0010686471554516817	5
dev_dar-egy_arabert_orig_acc_epoch2	0.601546556122449	0.012172751123615499	5
dev_dar-egy_arabert_orig_f1_epoch2	0.4136113951800001	0.00495388847147674	5
dev_padt_arabert_orig_acc_epoch3	0.9241522622083688	0.000522074756037972	5
dev_padt_arabert_orig_f1_epoch3	0.8397690328270777	0.006234693863533963	5
dev_dar-egy_arabert_orig_acc_epoch3	0.5909757653061224	0.014188743203892592	5
dev_dar-egy_arabert_orig_f1_epoch3	0.40945742726010526	0.008307765761791487	5
