N_RUNS	EPOCH	F1 (TEST)	STDEV (F1 TEST)	ACC (TEST)	STDEV (ACC TEST)	F1 (VAL)	STDEV (F1 VAL)	ACC (VAL)	STDEV (ACC VAL)
hdt
---------------------
5	1	-	-	-	-	0.9189694607658785	0.006970623443082829	0.9775522949428164	0.00018186917530942234
5	2	-	-	-	-	0.9557692234938366	0.006680952720242503	0.9782043761873643	0.0002356838712751003

lsdc
---------------------
5	1	0.25531030993105236	0.04581878279675612	0.2525532969757065	0.03368075642080974	-	-	-	-
5	2	0.2628838221597881	0.019592513089505468	0.2554288547347546	0.024805943836380875	-	-	-	-

noah
---------------------
5	1	0.6467355569673742	0.011006968372204492	0.7532748543428525	0.011960343885380934	-	-	-	-
5	2	0.6617715664286156	0.009791601917759558	0.7489213497716726	0.009158151615408108	-	-	-	-

uzh
---------------------
5	1	0.6461804864096479	0.007335239208943859	0.6926592797783934	0.020010854859259273	-	-	-	-
5	2	0.6298748405453065	0.02206091206884975	0.6829639889196676	0.017384340630175063	-	-	-	-

