METRIC	AVERAGE	STD_DEV	N_RUNS
dev_gsd_xlmr_orig_acc_epoch1	0.981912477923243	0.00045043195353972976	5
dev_gsd_xlmr_orig_f1_epoch1	0.8860420547082691	0.0006880076502667784	5
dev_rpic_xlmr_orig_acc_epoch1	0.7442557040908635	0.0033139300086432637	5
dev_rpic_xlmr_orig_f1_epoch1	0.5168781255000946	0.0013258493960243544	5
dev_gsd_xlmr_orig_acc_epoch2	0.9843794679151131	0.00016191897146918403	5
dev_gsd_xlmr_orig_f1_epoch2	0.8988903443835385	0.001607432449664955	5
dev_rpic_xlmr_orig_acc_epoch2	0.7442356015679967	0.0067280714510432	5
dev_rpic_xlmr_orig_f1_epoch2	0.5191932658918665	0.0018805509136849351	5
dev_acc_epoch	0.8700064690221659	0.11932511028349897	19
dev_f1_epoch	0.7052509476209423	0.18727771688496544	20
